BIN_FCSKU_DATA,EXPECTED_QUANTITY,filename
"{'0135853982': {'asin': '0135853982', 'height': {'unit': 'IN', 'value': 0.599999999388}, 'length': {'unit': 'IN', 'value': 8.099999991738}, 'name': 'The Miracle of Mind Dynamics: Use Your Subconscious Mind to Obtain Complete Control Over Your Destiny', 'normalizedName': 'The Miracle of Mind Dynamics: Use Your Subconscious Mind to Obtain Complete Control Over Your Destiny', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.45}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B00ST84ZLU': {'asin': 'B00ST84ZLU', 'height': {'unit': 'IN', 'value': 2.0472440924}, 'length': {'unit': 'IN', 'value': 8.267716527}, 'name': 'Tsubaki Extra Moist Shampoo Refill Pack 380ml Red 2015 Spring Edition Japan New', 'normalizedName': 'Tsubaki Extra Moist Shampoo Refill Pack 380ml Red 2015 Spring Edition Japan New', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.9}, 'width': {'unit': 'IN', 'value': 4.0944881848}}, 'B00WH1RSX2': {'asin': 'B00WH1RSX2', 'height': {'unit': 'IN', 'value': 3.6999999962260004}, 'length': {'unit': 'IN', 'value': 4.799999995104}, 'name': 'Funny Guy Mugs Sarcasm Now Loading Ceramic Coffee Mug, Black, 11-Ounce', 'normalizedName': 'Funny Guy Mugs Sarcasm Now Loading Ceramic Coffee Mug, Black, 11-Ounce', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.8999999992452684}, 'width': {'unit': 'IN', 'value': 4.599999995308}}}",3,00612.jpg
"{'0135853982': {'asin': '0135853982', 'height': {'unit': 'IN', 'value': 0.599999999388}, 'length': {'unit': 'IN', 'value': 8.099999991738}, 'name': 'The Miracle of Mind Dynamics: Use Your Subconscious Mind to Obtain Complete Control Over Your Destiny', 'normalizedName': 'The Miracle of Mind Dynamics: Use Your Subconscious Mind to Obtain Complete Control Over Your Destiny', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.45}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B004M15U12': {'asin': 'B004M15U12', 'height': {'unit': 'IN', 'value': 3.99999999592}, 'length': {'unit': 'IN', 'value': 5.49999999439}, 'name': 'Planters Deluxe Whole Cashew, 18.25 Ounce', 'normalizedName': 'Planters Deluxe Whole Cashew, 18.25 Ounce', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.2999999989098325}, 'width': {'unit': 'IN', 'value': 4.099999995818}}, 'B00ST84ZLU': {'asin': 'B00ST84ZLU', 'height': {'unit': 'IN', 'value': 2.0472440924}, 'length': {'unit': 'IN', 'value': 8.267716527}, 'name': 'Tsubaki Extra Moist Shampoo Refill Pack 380ml Red 2015 Spring Edition Japan New', 'normalizedName': 'Tsubaki Extra Moist Shampoo Refill Pack 380ml Red 2015 Spring Edition Japan New', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.9}, 'width': {'unit': 'IN', 'value': 4.0944881848}}, 'B00WH1RSX2': {'asin': 'B00WH1RSX2', 'height': {'unit': 'IN', 'value': 3.6999999962260004}, 'length': {'unit': 'IN', 'value': 4.799999995104}, 'name': 'Funny Guy Mugs Sarcasm Now Loading Ceramic Coffee Mug, Black, 11-Ounce', 'normalizedName': 'Funny Guy Mugs Sarcasm Now Loading Ceramic Coffee Mug, Black, 11-Ounce', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.8999999992452684}, 'width': {'unit': 'IN', 'value': 4.599999995308}}}",4,00613.jpg
"{'B003YB7050': {'asin': 'B003YB7050', 'height': {'unit': 'IN', 'value': 7.399999992452001}, 'length': {'unit': 'IN', 'value': 9.199999990616}, 'name': 'General Hydroponics MaxiBloom Bloom Stimulator, 16-Pound', 'normalizedName': 'General Hydroponics MaxiBloom Bloom Stimulator, 16-Pound', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 17.349999985450456}, 'width': {'unit': 'IN', 'value': 8.699999991126}}}",1,00614.jpg
{},0,00615.jpg
"{'B00I5KUBXS': {'asin': 'B00I5KUBXS', 'height': {'unit': 'IN', 'value': 3.099999996838}, 'length': {'unit': 'IN', 'value': 8.099999991737999}, 'name': 'Old Spice High Endurance Conditioning Hair and Body Wash - 18 oz (Pack of 3)', 'normalizedName': '(Pack of 3) Old Spice High Endurance Conditioning Hair and Body Wash - 18 oz', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 4.0}, 'width': {'unit': 'IN', 'value': 6.099999993778}}, 'B019XFKM6E': {'asin': 'B019XFKM6E', 'height': {'unit': 'IN', 'value': 2.399999997552}, 'length': {'unit': 'IN', 'value': 9.299999990514001}, 'name': 'Braun BT5050 Electric Trimmer', 'normalizedName': 'Braun BT5050 Electric Trimmer', 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.9499999992033387}, 'width': {'unit': 'IN', 'value': 6.199999993676}}}",4,00616.jpg
"{'B0001WB7JK': {'asin': 'B0001WB7JK', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 7.199999992656}, 'name': 'W.r. Case And Sons Cutlery Case-xx Changer', 'normalizedName': 'W.r. Case And Sons Cutlery Case-xx Changer', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.05}, 'width': {'unit': 'IN', 'value': 3.099999996838}}, 'B00ATZ9K0C': {'asin': 'B00ATZ9K0C', 'height': {'unit': 'IN', 'value': 3.099999996838}, 'length': {'unit': 'IN', 'value': 4.599999995308}, 'name': 'Canon PGI-250XL Black Twin Value Pack', 'normalizedName': 'Canon PGI-250XL Black Twin Value Pack', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.15}, 'width': {'unit': 'IN', 'value': 3.899999996022}}, 'B017ICJ63Y': {'asin': 'B017ICJ63Y', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 4.299999995614}, 'name': 'FM Transmitter, AUKEY Radio Transmitter Car Kit with 4.8A 2-Port USB Car Charger, Hands-free Calling, Built-in Mic Music Control for any Devices with 3.5mm Audio Plug', 'normalizedName': 'FM Transmitter, AUKEY Radio Transmitter Car Kit with 4.8A 2-Port USB Car Charger, Hands-free Calling, Built-in Mic Music Control for any Devices with 3.5mm Audio Plug', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 3.599999996328}}}",6,00617.jpg
"{'B0001WB7JK': {'asin': 'B0001WB7JK', 'height': {'unit': 'IN', 'value': 1.699999998266}, 'length': {'unit': 'IN', 'value': 7.199999992656}, 'name': 'W.r. Case And Sons Cutlery Case-xx Changer', 'normalizedName': 'W.r. Case And Sons Cutlery Case-xx Changer', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.05}, 'width': {'unit': 'IN', 'value': 3.099999996838}}, 'B017ICJ63Y': {'asin': 'B017ICJ63Y', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 4.299999995614}, 'name': 'FM Transmitter, AUKEY Radio Transmitter Car Kit with 4.8A 2-Port USB Car Charger, Hands-free Calling, Built-in Mic Music Control for any Devices with 3.5mm Audio Plug', 'normalizedName': 'FM Transmitter, AUKEY Radio Transmitter Car Kit with 4.8A 2-Port USB Car Charger, Hands-free Calling, Built-in Mic Music Control for any Devices with 3.5mm Audio Plug', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.24999999979035234}, 'width': {'unit': 'IN', 'value': 3.599999996328}}}",5,00618.jpg
"{'B0045NRFVK': {'asin': 'B0045NRFVK', 'height': {'unit': 'IN', 'value': 5.49999999439}, 'length': {'unit': 'IN', 'value': 11.49999998827}, 'name': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'normalizedName': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.4}, 'width': {'unit': 'IN', 'value': 6.49999999337}}, 'B004DPOP7M': {'asin': 'B004DPOP7M', 'height': {'unit': 'IN', 'value': 6.599999993268}, 'length': {'unit': 'IN', 'value': 14.599999985108}, 'name': 'Ertl John Deere Vehicle Value Set', 'normalizedName': 'Ertl John Deere Vehicle Value Set', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.6}, 'width': {'unit': 'IN', 'value': 10.599999989188}}, 'B00XR02FXA': {'asin': 'B00XR02FXA', 'height': {'unit': 'IN', 'value': 6.599999993268}, 'length': {'unit': 'IN', 'value': 14.399999985312}, 'name': 'Nu Trendz Signature ""Gamer"" Video Game Blanket Throw', 'normalizedName': 'Nu Trendz Signature ""Gamer"" Video Game Blanket Throw', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.3999999979873827}, 'width': {'unit': 'IN', 'value': 13.299999986434}}}",3,00619.jpg
"{'B0045NRFVK': {'asin': 'B0045NRFVK', 'height': {'unit': 'IN', 'value': 5.49999999439}, 'length': {'unit': 'IN', 'value': 11.49999998827}, 'name': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'normalizedName': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.4}, 'width': {'unit': 'IN', 'value': 6.49999999337}}, 'B004DPOP7M': {'asin': 'B004DPOP7M', 'height': {'unit': 'IN', 'value': 6.599999993268}, 'length': {'unit': 'IN', 'value': 14.599999985108}, 'name': 'Ertl John Deere Vehicle Value Set', 'normalizedName': 'Ertl John Deere Vehicle Value Set', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.6}, 'width': {'unit': 'IN', 'value': 10.599999989188}}}",2,00620.jpg
"{'B0045NRFVK': {'asin': 'B0045NRFVK', 'height': {'unit': 'IN', 'value': 5.49999999439}, 'length': {'unit': 'IN', 'value': 11.49999998827}, 'name': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'normalizedName': 'Tamrac 3444 Rally 4 Camera Bag (Black)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.4}, 'width': {'unit': 'IN', 'value': 6.49999999337}}, 'B004DPOP7M': {'asin': 'B004DPOP7M', 'height': {'unit': 'IN', 'value': 6.599999993268}, 'length': {'unit': 'IN', 'value': 14.599999985108}, 'name': 'Ertl John Deere Vehicle Value Set', 'normalizedName': 'Ertl John Deere Vehicle Value Set', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.6}, 'width': {'unit': 'IN', 'value': 10.599999989188}}, 'B00EJU3SWY': {'asin': 'B00EJU3SWY', 'height': {'unit': 'IN', 'value': 2.699999997246}, 'length': {'unit': 'IN', 'value': 16.199999983475998}, 'name': 'Home- It Mop and Broom Holder Wall Mount Garden Tool Storage Tool Rack Storage & Organization for the Home Plastic Hanger for Closet Garage Organizer Shed Organizer Basement Storage General Storage (5-position)', 'normalizedName': 'Home- It Mop and Broom Holder Wall Mount Garden Tool Storage Tool Rack Storage & Organization for the Home Plastic Hanger for Closet Garage Organizer Shed Organizer Basement Storage General Storage (5-position)', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.9}, 'width': {'unit': 'IN', 'value': 3.49999999643}}}",4,00621.jpg
"{'B00JJQ984K': {'asin': 'B00JJQ984K', 'height': {'unit': 'IN', 'value': 2.099999997858}, 'length': {'unit': 'IN', 'value': 14.9999999847}, 'name': 'Squish Double Over the Sink Colander', 'normalizedName': 'Squish Double Over the Sink Colander', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 2.0}, 'width': {'unit': 'IN', 'value': 11.299999988474}}}",2,00622.jpg
"{'B00JJQ984K': {'asin': 'B00JJQ984K', 'height': {'unit': 'IN', 'value': 2.099999997858}, 'length': {'unit': 'IN', 'value': 14.9999999847}, 'name': 'Squish Double Over the Sink Colander', 'normalizedName': 'Squish Double Over the Sink Colander', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 2.0}, 'width': {'unit': 'IN', 'value': 11.299999988474}}, 'B01F6NLOCI': {'asin': 'B01F6NLOCI', 'height': {'unit': 'IN', 'value': 1.0999999988780003}, 'length': {'unit': 'IN', 'value': 13.299999986434}, 'name': ""KevenAnna Shoe Insert High quality Silica Gel Shoe pad for Sport Running ,Hiking and Walking.Comfort Ideal Shoe Insoles Pads for Arch support and Massage (US Men's (8 - 13))"", 'normalizedName': ""KevenAnna Shoe Insert High quality Silica Gel Shoe pad for Sport Running ,Hiking and Walking.Comfort Ideal Shoe Insoles Pads for Arch support and Massage (US Men's (8 - 13))"", 'quantity': 6, 'weight': {'unit': 'pounds', 'value': 0.5799999995136175}, 'width': {'unit': 'IN', 'value': 4.199999995716}}}",8,00623.jpg
"{'B000NI93AW': {'asin': 'B000NI93AW', 'height': {'unit': 'IN', 'value': 0.899999999082}, 'length': {'unit': 'IN', 'value': 17.399999982252}, 'name': 'GearWrench 81201 4 Piece 3/8-Inch Drive Wobble Extension Set', 'normalizedName': 'GearWrench 81201 4 Piece 3/8-Inch Drive Wobble Extension Set', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.75}, 'width': {'unit': 'IN', 'value': 4.299999995614}}, 'B00A6VWMYK': {'asin': 'B00A6VWMYK', 'height': {'unit': 'IN', 'value': 1.299999998674}, 'length': {'unit': 'IN', 'value': 13.399999986332}, 'name': 'Chenille Kraft Big Box Of Pipe Cleaners - Jumbo Stems Assortment Idea Book, 150-Piece', 'normalizedName': 'Chenille Kraft Big Box Of Pipe Cleaners - Jumbo Stems Assortment Idea Book, 150-Piece', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.5}, 'width': {'unit': 'IN', 'value': 6.899999992962}}, 'B00A7POLW6': {'asin': 'B00A7POLW6', 'height': {'unit': 'IN', 'value': 2.899999997042}, 'length': {'unit': 'IN', 'value': 16.399999983272}, 'name': 'IMPULSE! Neo Vase, Smoke, Large', 'normalizedName': 'IMPULSE! Neo Vase, Smoke, Large', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.4}, 'width': {'unit': 'IN', 'value': 2.99999999694}}, 'B00O1YEEAS': {'asin': 'B00O1YEEAS', 'height': {'unit': 'IN', 'value': 2.1999999977560005}, 'length': {'unit': 'IN', 'value': 13.99999998572}, 'name': ""Speedo Kids' UPF 50+ Begin to Swim Classic Swim Vest, Neon Lime/Red, Large"", 'normalizedName': ""Speedo Kids' UPF 50+ Begin to Swim Classic Swim Vest, Neon Lime/Red, Large"", 'quantity': 3, 'weight': {'unit': 'pounds', 'value': 0.4000000000000001}, 'width': {'unit': 'IN', 'value': 13.699999986026}}, 'B019H2K858': {'asin': 'B019H2K858', 'height': {'unit': 'IN', 'value': 2.7999999971439995}, 'length': {'unit': 'IN', 'value': 13.399999986332}, 'name': 'Anion Hair Straightening Brush with Misting Ionic Spray Safe and Easy 10x Faster Than a Flat Iron', 'normalizedName': 'Anion Hair Straightening Brush with Misting Ionic Spray Safe and Easy 10x Faster Than a Flat Iron', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 1.6999999985743957}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B01CU700NM': {'asin': 'B01CU700NM', 'height': {'unit': 'IN', 'value': 0.799999999184}, 'length': {'unit': 'IN', 'value': 12.299999987454}, 'name': 'Aquafree Dry Bag, 10L Yellow Tube Waterproof Bag 100% Waterproof Dry Bag', 'normalizedName': 'Aquafree Dry Bag, 10L Yellow Tube Waterproof Bag 100% Waterproof Dry Bag', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.6999999994129864}, 'width': {'unit': 'IN', 'value': 5.99999999388}}}",13,00624.jpg
"{'B000NI93AW': {'asin': 'B000NI93AW', 'height': {'unit': 'IN', 'value': 0.899999999082}, 'length': {'unit': 'IN', 'value': 17.399999982252}, 'name': 'GearWrench 81201 4 Piece 3/8-Inch Drive Wobble Extension Set', 'normalizedName': 'GearWrench 81201 4 Piece 3/8-Inch Drive Wobble Extension Set', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.75}, 'width': {'unit': 'IN', 'value': 4.299999995614}}, 'B00A7POLW6': {'asin': 'B00A7POLW6', 'height': {'unit': 'IN', 'value': 2.899999997042}, 'length': {'unit': 'IN', 'value': 16.399999983272}, 'name': 'IMPULSE! Neo Vase, Smoke, Large', 'normalizedName': 'IMPULSE! Neo Vase, Smoke, Large', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 2.4}, 'width': {'unit': 'IN', 'value': 2.99999999694}}, 'B019H2K858': {'asin': 'B019H2K858', 'height': {'unit': 'IN', 'value': 2.7999999971439995}, 'length': {'unit': 'IN', 'value': 13.399999986332}, 'name': 'Anion Hair Straightening Brush with Misting Ionic Spray Safe and Easy 10x Faster Than a Flat Iron', 'normalizedName': 'Anion Hair Straightening Brush with Misting Ionic Spray Safe and Easy 10x Faster Than a Flat Iron', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 1.6999999985743957}, 'width': {'unit': 'IN', 'value': 5.099999994798}}, 'B01CU700NM': {'asin': 'B01CU700NM', 'height': {'unit': 'IN', 'value': 0.799999999184}, 'length': {'unit': 'IN', 'value': 12.299999987454}, 'name': 'Aquafree Dry Bag, 10L Yellow Tube Waterproof Bag 100% Waterproof Dry Bag', 'normalizedName': 'Aquafree Dry Bag, 10L Yellow Tube Waterproof Bag 100% Waterproof Dry Bag', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.6999999994129864}, 'width': {'unit': 'IN', 'value': 5.99999999388}}}",8,00625.jpg
"{'B00B0GIHZI': {'asin': 'B00B0GIHZI', 'height': {'unit': 'IN', 'value': 4.49999999541}, 'length': {'unit': 'IN', 'value': 8.099999991737999}, 'name': 'Formula 420 Glass Metal Ceramic Pipe Cleaner 12 Oz. 3 Pack', 'normalizedName': '3 Pack Formula 420 Glass Metal Ceramic Pipe Cleaner 12 Oz.', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 3.3499999971907215}, 'width': {'unit': 'IN', 'value': 4.9999999949}}, 'B00K2RY8H2': {'asin': 'B00K2RY8H2', 'height': {'unit': 'IN', 'value': 6.399999993472}, 'length': {'unit': 'IN', 'value': 7.599999992248}, 'name': 'Flavored Coffee Variety Sampler Pack for Keurig K-Cup Brewers, 30 Count', 'normalizedName': 'Flavored Coffee Variety Sampler Pack for Keurig K-Cup Brewers, 30 Count', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.2499999999999998}, 'width': {'unit': 'IN', 'value': 6.599999993268}}}",2,00626.jpg
"{'B004HIZFPQ': {'asin': 'B004HIZFPQ', 'height': {'unit': 'IN', 'value': 5.199999994696}, 'length': {'unit': 'IN', 'value': 11.99999998776}, 'name': 'THE Garden Gnome 10""', 'normalizedName': 'THE Garden Gnome 10""', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.5}, 'width': {'unit': 'IN', 'value': 5.199999994696}}, 'B00MAOK7CK': {'asin': 'B00MAOK7CK', 'height': {'unit': 'IN', 'value': 4.49999999541}, 'length': {'unit': 'IN', 'value': 11.49999998827}, 'name': 'Professionals Choice VenTECH SMB Boots 4-PK Medium CAMO', 'normalizedName': 'Professionals Choice VenTECH SMB Boots 4-PK Medium CAMO', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.4499999987840437}, 'width': {'unit': 'IN', 'value': 5.299999994594}}}",2,00627.jpg
"{'B00MAOK7CK': {'asin': 'B00MAOK7CK', 'height': {'unit': 'IN', 'value': 4.49999999541}, 'length': {'unit': 'IN', 'value': 11.49999998827}, 'name': 'Professionals Choice VenTECH SMB Boots 4-PK Medium CAMO', 'normalizedName': 'Professionals Choice VenTECH SMB Boots 4-PK Medium CAMO', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.4499999987840437}, 'width': {'unit': 'IN', 'value': 5.299999994594}}}",1,00628.jpg
"{'B000ZPIMB4': {'asin': 'B000ZPIMB4', 'height': {'unit': 'IN', 'value': 1.599999998368}, 'length': {'unit': 'IN', 'value': 6.299999993574}, 'name': 'BIC Marking Retractable Permanent Marker, Fine Point, Black, 12-Count', 'normalizedName': 'BIC Marking Retractable Permanent Marker, Fine Point, Black, 12-Count', 'quantity': 2, 'weight': {'unit': 'pounds', 'value': 0.4}, 'width': {'unit': 'IN', 'value': 2.799999997144}}, 'B0014X2UAK': {'asin': 'B0014X2UAK', 'height': {'unit': 'IN', 'value': 0.6999999992859999}, 'length': {'unit': 'IN', 'value': 5.299999994594}, 'name': ""iWork '09"", 'normalizedName': ""iWork '09"", 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.15}, 'width': {'unit': 'IN', 'value': 5.299999994594}}, 'B00B9LGJNG': {'asin': 'B00B9LGJNG', 'height': {'unit': 'IN', 'value': 0.799999999184}, 'length': {'unit': 'IN', 'value': 7.899999991942001}, 'name': 'American Greetings My Little Pony Award Ribbon', 'normalizedName': 'American Greetings My Little Pony Award Ribbon', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.05000000000000001}, 'width': {'unit': 'IN', 'value': 3.299999996634}}, 'B00Q651N5Y': {'asin': 'B00Q651N5Y', 'height': {'unit': 'IN', 'value': 0.49999999949}, 'length': {'unit': 'IN', 'value': 7.099999992758}, 'name': 'Coolreall Premium Tempered Glass Screen Protector for Google Nexus 5 - Transparent (0.33mm HD Ultra Clear)', 'normalizedName': 'Coolreall Premium Tempered Glass Screen Protector for Google Nexus 5 - Transparent (0.33mm HD Ultra Clear)', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.20000000000000004}, 'width': {'unit': 'IN', 'value': 4.899999995002001}}, 'B016BGFXOY': {'asin': 'B016BGFXOY', 'height': {'unit': 'IN', 'value': 3.3999999965320002}, 'length': {'unit': 'IN', 'value': 9.199999990616}, 'name': 'Vittoria Rubino Pro IV 23-622 fold blk/red/blk (2016) 700x23c', 'normalizedName': 'Vittoria Rubino Pro IV 23-622 fold blk/red/blk (2016) 700x23c', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 0.5499999995387752}, 'width': {'unit': 'IN', 'value': 9.199999990616}}}",6,00629.jpg
"{'B002138O4I': {'asin': 'B002138O4I', 'height': {'unit': 'IN', 'value': 3.099999996838}, 'length': {'unit': 'IN', 'value': 9.699999990105999}, 'name': 'Honey Stinger Organic Energy Chews, Cherry Blossom, 1.8 Ounce (Pack of 12)', 'normalizedName': '(Pack of 12) Honey Stinger Organic Energy Chews, Cherry Blossom, 1.8 Ounce', 'quantity': 1, 'weight': {'unit': 'pounds', 'value': 1.549999998700185}, 'width': {'unit': 'IN', 'value': 4.799999995104}}, 'B00MGBMIEW': {'asin': 'B00MGBMIEW', 'height': {'unit': 'IN', 'value': 1.49999999847}, 'length': {'unit': 'IN', 'value': 6.399999993472}, 'name': 'MEE audio M9 Classic Hi-Fi Sound-Isolating In-Ear Headphones', 'normalizedName': 'MEE audio M9 Classic Hi-Fi Sound-Isolating In-Ear Headphones', 'quantity': 4, 'weight': {'unit': 'pounds', 'value': 0.15}, 'width': {'unit': 'IN', 'value': 4.399999995512001}}}",5,00630.jpg
